Data;Ret_USD;ret_IBOV;ret_CVCB3;;;;;
11/03/2025;0,00;0,00;0,04;;;;;
12/03/2025;0,00;-0,01;-0,04;;;;;
13/03/2025;-0,01;0,00;0,01;;;;;
14/03/2025;0,00;-0,02;-0,02;;;;;
17/03/2025;0,00;0,00;0,00;;;;;
18/03/2025;0,00;0,00;0,03;;;;;
19/03/2025;0,00;0,01;0,05;;;;;
20/03/2025;-0,01;0,00;-0,03;;;;;
21/03/2025;0,00;-0,01;0,02;;;;;
24/03/2025;0,00;0,00;0,01;;;;;
25/03/2025;0,00;0,01;0,01;;;;;
26/03/2025;0,00;0,03;0,08;;;;;
27/03/2025;0,00;0,01;0,00;;;;;
28/03/2025;0,00;0,00;-0,03;;;;;
31/03/2025;0,01;0,01;0,05;;;;;
01/04/2025;0,00;0,00;-0,01;;;;;
02/04/2025;0,01;0,00;-0,02;;;;;
03/04/2025;0,00;-0,01;0,07;;;;;
04/04/2025;-0,01;0,01;0,07;;;;;
07/04/2025;-0,01;0,00;0,03;;;;;
08/04/2025;0,00;0,00;-0,03;;;;;
09/04/2025;0,00;-0,01;0,00;;;;;
10/04/2025;0,01;-0,01;-0,06;;;;;
11/04/2025;0,00;0,01;0,01;;;;;
14/04/2025;0,00;0,00;-0,01;;;;;
15/04/2025;-0,01;0,00;0,01;;;;;
16/04/2025;-0,01;-0,03;-0,06;;;;;
17/04/2025;0,00;-0,01;-0,02;;;;;
22/04/2025;0,00;-0,01;0,01;;;;;
23/04/2025;0,00;0,03;0,08;;;;;
24/04/2025;0,01;-0,01;-0,02;;;;;
25/04/2025;0,00;0,01;0,03;;;;;
28/04/2025;-0,01;0,01;0,03;;;;;
29/04/2025;0,01;0,00;-0,03;;;;;
30/04/2025;0,00;-0,01;0,00;;;;;
02/05/2025;0,00;0,01;0,03;;;;;
05/05/2025;0,00;0,01;-0,01;;;;;
06/05/2025;-0,01;0,01;0,06;;;;;
07/05/2025;0,00;0,02;0,01;;;;;
08/05/2025;-0,02;0,00;-0,03;;;;;
09/05/2025;0,03;0,00;-0,01;;;;;
12/05/2025;0,02;0,00;0,00;;;;;
13/05/2025;0,01;0,00;-0,05;;;;;
14/05/2025;0,02;0,00;0,02;;;;;
15/05/2025;-0,02;-0,01;-0,01;;;;;
16/05/2025;-0,01;0,00;-0,06;;;;;
19/05/2025;-0,01;0,00;-0,03;;;;;
20/05/2025;0,00;0,02;0,11;;;;;
21/05/2025;0,00;0,00;0,05;;;;;
22/05/2025;0,00;0,00;-0,02;;;;;
23/05/2025;-0,02;0,02;0,09;;;;;
26/05/2025;-0,01;0,00;-0,04;;;;;
27/05/2025;0,00;0,01;-0,07;;;;;
28/05/2025;0,00;0,00;0,06;;;;;
29/05/2025;0,00;0,00;-0,02;;;;;
30/05/2025;0,00;0,00;0,00;;;;;
02/06/2025;0,00;-0,02;-0,03;;;;;
03/06/2025;0,00;0,00;0,01;;;;;
04/06/2025;0,00;0,00;0,00;;;;;
05/06/2025;0,01;0,00;0,00;;;;;
06/06/2025;0,00;0,01;0,07;;;;;
09/06/2025;-0,01;0,00;0,01;;;;;
10/06/2025;-0,01;0,00;-0,02;;;;;
11/06/2025;0,01;-0,01;0,00;;;;;
12/06/2025;-0,01;0,00;0,04;;;;;
13/06/2025;0,00;0,01;0,05;;;;;
16/06/2025;0,00;0,00;0,01;;;;;
17/06/2025;0,01;-0,01;-0,02;;;;;
18/06/2025;-0,01;0,00;-0,01;;;;;
20/06/2025;0,00;0,00;0,02;;;;;
23/06/2025;0,00;0,01;0,01;;;;;
24/06/2025;0,00;0,01;-0,03;;;;;
25/06/2025;0,01;0,00;0,00;;;;;
26/06/2025;-0,01;0,00;-0,08;;;;;
27/06/2025;0,00;0,01;0,02;;;;;
30/06/2025;0,01;0,00;-0,01;;;;;
01/07/2025;-0,01;0,00;-0,01;;;;;
02/07/2025;0,01;-0,01;-0,01;;;;;
03/07/2025;0,00;0,00;0,00;;;;;
04/07/2025;0,00;0,00;0,05;;;;;
07/07/2025;-0,01;-0,01;-0,03;;;;;
08/07/2025;-0,01;0,01;0,01;;;;;
09/07/2025;0,00;0,00;-0,01;;;;;
10/07/2025;0,00;0,01;0,02;;;;;
11/07/2025;0,00;0,00;0,02;;;;;
14/07/2025;0,00;0,00;-0,02;;;;;
15/07/2025;0,00;0,01;0,04;;;;;
16/07/2025;0,00;0,00;0,00;;;;;
17/07/2025;-0,01;-0,01;0,00;;;;;
18/07/2025;-0,01;0,00;-0,02;;;;;
21/07/2025;0,00;-0,01;-0,05;;;;;
22/07/2025;0,00;-0,01;-0,01;;;;;
23/07/2025;0,00;0,00;0,02;;;;;
24/07/2025;0,00;-0,01;-0,02;;;;;
25/07/2025;0,01;0,00;0,07;;;;;
28/07/2025;-0,01;0,00;0,02;;;;;
29/07/2025;-0,01;0,00;0,00;;;;;
30/07/2025;0,00;-0,02;-0,04;;;;;
31/07/2025;0,00;0,01;-0,03;;;;;
01/08/2025;0,00;0,00;0,00;;;;;
04/08/2025;-0,01;0,01;0,05;;;;;
05/08/2025;0,00;-0,01;-0,01;;;;;
06/08/2025;0,01;0,00;0,01;;;;;
07/08/2025;0,00;-0,01;-0,03;;;;;
08/08/2025;0,00;0,00;-0,01;;;;;
11/08/2025;0,01;0,01;0,03;;;;;
12/08/2025;0,01;-0,01;-0,01;;;;;
13/08/2025;0,00;0,00;0,00;;;;;
14/08/2025;0,00;0,00;0,00;;;;;
15/08/2025;0,00;0,00;0,01;;;;;
18/08/2025;0,00;0,01;0,00;;;;;
19/08/2025;0,00;0,01;0,00;;;;;
20/08/2025;0,00;0,00;-0,03;;;;;
21/08/2025;0,00;0,00;-0,01;;;;;
22/08/2025;0,00;0,02;0,02;;;;;
25/08/2025;-0,01;-0,01;-0,11;;;;;
26/08/2025;0,00;0,00;-0,02;;;;;
27/08/2025;0,01;0,00;0,00;;;;;
28/08/2025;0,00;0,01;0,03;;;;;
29/08/2025;0,00;-0,02;-0,04;;;;;
01/09/2025;0,00;0,00;0,00;;;;;
